mes,id_estudiante,programa,edad,estrato,trabaja,promedio_anterior,horas_estudio_semana,asistencia_pct,nota_final
7,M07-195,Industrial,34,4,1,3.4,0.5,69.0,2.31
7,M07-196,Sistemas,30,3,0,2.5,3.9,88.1,3.05
7,M07-197,Industrial,33,5,0,4.11,9.0,88.6,4.25
7,M07-198,Sistemas,27,3,1,2.99,9.7,90.1,2.67
7,M07-199,Sistemas,30,1,0,2.69,8.8,73.4,2.73
7,M07-200,Electrica,22,5,1,4.06,1.0,70.8,3.09
7,M07-201,Civil,24,3,0,3.43,17.2,87.1,4.08
7,M07-202,Electrica,26,2,1,3.66,3.6,68.2,2.85
7,M07-203,Industrial,24,3,0,4.17,13.1,76.5,3.65
7,M07-204,Electrica,24,2,0,3.56,13.7,84.7,3.7
7,M07-205,Sistemas,27,5,0,3.54,6.1,80.0,2.65
7,M07-206,Industrial,28,2,1,4.3,10.3,90.2,3.97
7,M07-207,Electrica,26,2,1,2.78,3.7,68.1,2.71
7,M07-208,Sistemas,24,3,0,3.61,14.1,86.8,3.65
7,M07-209,Sistemas,30,2,1,3.47,3.9,71.7,3.28
7,M07-210,Sistemas,21,5,0,3.39,18.4,99.3,3.91
7,M07-211,Sistemas,25,3,1,3.15,2.6,83.6,2.4
7,M07-212,Sistemas,33,1,0,3.74,8.8,74.6,3.18
7,M07-213,Sistemas,22,3,1,3.51,2.9,74.9,2.78
7,M07-214,Sistemas,37,4,1,4.17,8.7,76.8,3.63
7,M07-215,Electrica,26,3,0,3.97,3.1,85.5,2.77
7,M07-216,Sistemas,34,3,1,4.01,15.4,100.0,3.78
7,M07-217,Sistemas,26,4,0,4.01,10.4,71.5,3.87
7,M07-218,Sistemas,22,3,1,3.65,4.4,77.8,2.71
7,M07-219,Civil,30,3,0,3.47,15.0,100.0,4.29
7,M07-220,Industrial,31,3,0,3.52,22.9,89.1,4.23
7,M07-221,Industrial,28,4,1,3.88,7.3,77.0,3.59
7,M07-222,Electrica,33,6,1,3.3,11.4,98.0,3.79
7,M07-223,Civil,33,4,0,3.49,8.4,90.1,3.74
7,M07-224,Industrial,26,2,0,3.2,7.1,87.7,3.5
7,M07-225,Industrial,32,4,0,3.52,3.0,96.8,3.64
7,M07-226,Electrica,31,3,0,3.38,8.5,88.2,3.38
7,M07-227,Industrial,30,3,0,3.35,5.0,91.5,3.34
7,M07-228,Sistemas,29,5,0,4.2,5.8,82.5,4.08
7,M07-229,Sistemas,27,4,1,3.41,4.6,78.1,2.66
7,M07-230,Sistemas,25,5,0,3.7,3.5,92.8,3.33
7,M07-231,Sistemas,31,3,1,3.04,2.8,77.9,2.67
7,M07-232,Sistemas,31,5,1,3.86,11.6,79.0,3.04
7,M07-233,Civil,34,3,0,3.2,12.0,67.7,3.44
7,M07-234,Industrial,27,3,0,3.53,5.5,86.9,3.71
7,M07-235,Sistemas,32,2,1,3.73,8.4,67.3,2.95
7,M07-236,Electrica,25,1,0,3.83,14.3,100.0,3.71
7,M07-237,Industrial,24,3,1,3.39,30.0,95.5,3.64
7,M07-238,Civil,21,2,0,3.26,15.5,80.9,3.52
7,M07-239,Electrica,30,2,1,3.54,5.2,73.9,2.92
7,M07-240,Industrial,32,2,1,4.25,8.8,68.9,3.68
7,M07-241,Sistemas,23,5,1,3.45,0.7,55.8,2.48
7,M07-242,Sistemas,24,4,0,4.72,8.2,91.7,4.09
7,M07-243,Industrial,23,5,0,3.51,7.4,86.8,4.09
7,M07-244,Sistemas,28,3,1,3.74,4.3,92.9,3.35
7,M07-245,Sistemas,21,3,0,3.35,5.1,92.5,3.41
7,M07-246,Civil,32,4,0,3.57,9.8,90.7,3.37
7,M07-247,Industrial,23,4,0,2.6,9.5,96.0,3.24
7,M07-248,Electrica,25,3,0,4.35,8.5,81.5,3.87
7,M07-249,Sistemas,22,4,1,4.35,3.1,95.6,3.32
7,M07-250,Sistemas,28,2,1,3.15,4.5,88.6,2.76
7,M07-251,Civil,32,2,0,3.24,12.6,86.9,3.05
7,M07-252,Sistemas,31,3,0,3.52,3.5,93.3,3.42
7,M07-253,Sistemas,29,1,0,3.43,10.1,83.0,3.19
7,M07-254,Sistemas,30,4,1,4.2,6.2,58.2,2.78
7,M07-255,Electrica,29,6,0,3.72,8.4,98.6,3.75
7,M07-256,Electrica,30,2,1,3.69,0.5,79.7,3.15
7,M07-257,Electrica,30,2,0,3.28,16.0,87.4,3.81
7,M07-258,Electrica,21,1,0,3.0,2.9,84.8,2.52
7,M07-259,Civil,31,3,1,4.96,8.6,87.4,4.34
7,M07-260,Industrial,24,2,0,3.58,8.2,69.9,2.83
7,M07-261,Electrica,28,4,0,3.95,15.9,80.6,3.64
7,M07-262,Industrial,30,4,0,4.27,2.9,82.4,3.57
7,M07-263,Industrial,26,4,1,2.45,4.2,88.6,1.95
7,M07-264,Electrica,30,3,1,2.67,14.7,79.4,2.73
7,M07-265,Civil,27,5,0,3.74,6.0,85.1,3.3
7,M07-266,Electrica,21,5,0,3.85,5.4,83.2,3.63
7,M07-267,Civil,26,3,0,3.43,2.2,74.8,2.89
7,M07-268,Sistemas,26,1,1,2.93,8.3,79.6,2.72
7,M07-269,Sistemas,25,1,1,3.49,8.2,83.4,3.27
7,M07-270,Civil,30,4,0,3.96,4.4,83.6,3.56
7,M07-271,Sistemas,23,3,0,3.92,6.5,82.8,3.11
7,M07-272,Civil,24,4,0,2.74,7.3,92.0,3.11
7,M07-273,Electrica,28,1,0,3.08,9.3,66.6,3.24
7,M07-274,Electrica,30,3,0,3.87,17.0,87.6,3.64
7,M07-275,Civil,33,3,1,4.36,10.6,85.0,4.15
7,M07-276,Civil,25,5,1,3.63,5.6,81.9,2.09
7,M07-277,Industrial,21,5,0,3.5,2.1,96.8,2.84
7,M07-278,Civil,33,4,1,2.97,6.0,78.1,3.17
7,M07-279,Sistemas,26,2,0,4.24,11.2,95.2,3.94
7,M07-280,Civil,32,3,0,4.01,12.6,83.1,3.84
7,M07-281,Industrial,31,4,0,3.08,6.5,95.8,3.67
7,M07-282,Electrica,24,3,0,3.88,12.9,88.7,3.77
7,M07-283,Industrial,23,3,1,3.85,10.9,86.3,3.56
7,M07-284,Industrial,26,3,0,3.2,3.7,95.2,3.38
7,M07-285,Sistemas,24,6,0,4.07,8.9,94.1,3.5
7,M07-286,Electrica,35,3,1,2.98,2.1,71.7,2.32
7,M07-287,Industrial,24,4,0,4.34,5.2,86.9,4.19
7,M07-288,Sistemas,36,2,0,3.74,6.9,84.6,3.72
7,M07-289,Electrica,24,5,0,3.3,7.1,64.1,2.68
7,M07-290,Civil,21,3,0,3.66,14.7,95.8,4.22
7,M07-291,Electrica,21,4,0,2.64,10.2,100.0,2.72
7,M07-292,Sistemas,25,3,0,3.84,5.3,84.9,3.28
7,M07-293,Civil,21,5,0,3.87,6.3,86.1,2.95
7,M07-294,Electrica,21,3,0,3.76,8.5,63.7,3.38
7,M07-295,Sistemas,21,3,0,4.35,10.5,85.3,3.63
7,M07-296,Sistemas,32,3,1,3.67,10.5,68.2,3.01
7,M07-297,Sistemas,25,1,0,3.49,10.8,91.4,3.81
7,M07-298,Sistemas,30,2,1,4.42,11.2,68.0,3.61
7,M07-299,Industrial,21,3,0,4.05,13.6,91.8,3.7
7,M07-300,Industrial,32,1,0,3.77,10.6,86.8,4.33
8,M08-001,Electrica,30,3,1,3.9,2.2,77.9,2.93
8,M08-002,Electrica,23,4,0,3.4,4.2,78.0,2.91
8,M08-003,Industrial,34,4,0,3.24,16.9,80.9,3.73
8,M08-004,Civil,26,3,0,3.95,1.7,83.1,3.61
8,M08-005,Sistemas,22,5,0,3.53,16.3,89.7,3.37
8,M08-006,Industrial,24,4,0,3.74,15.6,80.5,4.3
8,M08-007,Sistemas,28,3,0,4.23,4.6,71.8,3.43
8,M08-008,Industrial,27,3,1,4.19,6.1,65.3,3.36
8,M08-009,Industrial,27,1,0,4.16,8.0,90.7,3.97
8,M08-010,Sistemas,31,3,0,3.0,5.8,85.6,2.87
8,M08-011,Civil,24,2,0,4.28,19.6,79.3,4.36
8,M08-012,Sistemas,27,2,1,4.27,8.4,72.4,3.44
8,M08-013,Sistemas,25,4,1,4.72,2.5,86.7,3.75
8,M08-014,Sistemas,21,2,1,4.34,2.2,69.5,3.67
8,M08-015,Sistemas,23,1,0,2.93,11.1,81.6,2.85
8,M08-016,Civil,27,2,0,5.0,5.3,69.3,3.7
8,M08-017,Industrial,26,2,0,4.18,6.0,83.4,3.43
8,M08-018,Civil,24,4,0,3.44,7.2,95.9,3.33
8,M08-019,Sistemas,29,4,0,3.18,7.7,88.1,2.92
8,M08-020,Industrial,22,3,1,3.37,2.3,63.8,2.86
8,M08-021,Industrial,24,4,1,3.22,0.7,90.0,2.62
8,M08-022,Sistemas,25,4,1,3.77,8.2,74.9,2.93
8,M08-023,Electrica,36,4,0,3.89,6.7,93.4,3.39
8,M08-024,Sistemas,23,6,0,4.05,10.4,100.0,3.63
8,M08-025,Sistemas,21,2,1,4.53,4.5,62.6,3.34
8,M08-026,Sistemas,23,2,1,3.64,8.0,85.1,2.76
8,M08-027,Industrial,29,4,0,3.94,7.9,81.7,3.14
8,M08-028,Sistemas,27,2,0,2.82,5.0,96.2,2.88
8,M08-029,Electrica,35,5,1,3.65,3.2,66.2,1.96
8,M08-030,Industrial,35,4,1,3.26,2.9,74.3,2.8
8,M08-031,Electrica,30,2,0,4.01,3.0,76.5,3.63
8,M08-032,Sistemas,25,5,0,3.14,13.7,93.5,3.46
8,M08-033,Industrial,31,2,0,3.32,10.4,87.6,3.71
8,M08-034,Electrica,25,3,1,3.8,8.5,89.1,3.63
8,M08-035,Electrica,31,1,1,3.86,1.3,89.8,2.76
8,M08-036,Sistemas,21,3,0,4.18,8.7,85.3,4.34
8,M08-037,Sistemas,25,3,0,3.76,3.2,91.6,3.54
8,M08-038,Industrial,30,6,0,3.88,13.0,86.1,4.49
8,M08-039,Sistemas,31,3,1,3.98,0.5,81.2,2.82
8,M08-040,Industrial,25,4,1,4.28,11.0,90.7,3.38
8,M08-041,Civil,23,3,0,4.48,19.7,80.6,5.0
8,M08-042,Civil,34,5,1,3.2,6.1,75.2,3.05
8,M08-043,Sistemas,23,2,0,3.66,7.6,100.0,3.4
8,M08-044,Industrial,23,3,0,4.0,9.4,77.1,3.44
8,M08-045,Civil,31,3,1,3.42,5.2,69.5,2.68
8,M08-046,Sistemas,24,3,1,3.94,9.1,70.9,3.34
8,M08-047,Industrial,30,4,0,3.59,8.4,95.6,3.33
8,M08-048,Sistemas,31,3,0,3.74,11.0,100.0,3.4
8,M08-049,Electrica,28,4,0,4.66,11.4,81.8,4.71
8,M08-050,Industrial,26,2,1,3.62,13.8,96.8,3.53
8,M08-051,Civil,24,1,1,4.11,8.6,92.6,3.76
8,M08-052,Sistemas,22,5,0,3.12,16.0,86.3,3.9
8,M08-053,Industrial,30,3,0,3.72,6.8,90.5,3.55
8,M08-054,Industrial,31,3,1,3.85,0.5,92.9,2.58
8,M08-055,Industrial,24,3,1,3.89,4.1,82.0,3.38
8,M08-056,Industrial,22,3,1,2.8,11.8,74.1,2.67
8,M08-057,Sistemas,25,4,1,4.5,4.4,81.0,3.0
8,M08-058,Civil,27,1,1,3.15,1.8,71.6,2.26
8,M08-059,Industrial,25,5,0,3.25,12.3,92.6,3.84
8,M08-060,Sistemas,27,2,0,3.81,12.4,77.4,3.54
8,M08-061,Civil,24,6,0,4.09,11.6,86.5,3.72
8,M08-062,Civil,26,5,0,3.19,27.5,85.0,4.88
8,M08-063,Sistemas,34,3,0,3.79,5.6,63.8,3.66
8,M08-064,Sistemas,25,3,0,4.06,7.6,99.8,3.9
8,M08-065,Industrial,29,3,0,3.91,15.5,92.1,4.13
8,M08-066,Sistemas,36,4,0,3.8,9.7,74.1,3.89
8,M08-067,Civil,29,2,0,4.85,18.1,77.2,4.46
8,M08-068,Industrial,22,3,0,3.53,10.4,83.6,3.83
8,M08-069,Industrial,25,3,0,3.91,11.1,85.1,3.61
8,M08-070,Industrial,24,1,1,3.17,10.7,83.9,3.65
8,M08-071,Civil,32,5,1,3.24,7.9,70.3,3.17
8,M08-072,Industrial,28,5,0,2.68,13.1,90.0,3.87
8,M08-073,Industrial,25,4,0,3.91,7.0,100.0,3.39
8,M08-074,Sistemas,24,2,1,3.59,1.8,66.8,2.7
8,M08-075,Electrica,27,1,1,3.87,2.6,71.5,3.54
8,M08-076,Sistemas,35,3,0,4.11,6.5,85.0,3.53
8,M08-077,Sistemas,31,2,1,3.53,3.1,76.1,3.09
8,M08-078,Industrial,23,3,0,4.39,10.5,87.2,4.93
8,M08-079,Sistemas,22,3,0,3.94,6.0,73.4,2.57
8,M08-080,Electrica,30,2,0,4.33,9.3,88.6,3.84
8,M08-081,Sistemas,24,2,0,3.88,8.1,67.4,3.93
8,M08-082,Civil,25,4,1,3.74,8.7,88.2,3.76
8,M08-083,Sistemas,22,5,0,4.32,8.3,68.1,3.28
8,M08-084,Sistemas,37,2,0,3.81,11.2,83.5,3.12
8,M08-085,Industrial,29,6,0,3.72,2.6,65.2,3.01
8,M08-086,Electrica,27,4,0,3.72,14.6,81.7,4.56
8,M08-087,Sistemas,29,3,1,3.7,13.7,92.3,3.84
8,M08-088,Civil,25,2,0,3.56,4.5,88.5,3.22
8,M08-089,Industrial,28,4,1,3.78,15.0,68.7,4.12
8,M08-090,Industrial,27,2,1,3.6,4.7,70.8,3.24
8,M08-091,Industrial,26,3,0,4.6,11.0,90.0,4.43
8,M08-092,Civil,34,2,0,3.97,6.6,83.1,3.49
8,M08-093,Sistemas,26,2,0,3.74,9.1,71.8,3.66
8,M08-094,Sistemas,28,3,1,3.35,9.6,82.4,2.97
8,M08-095,Sistemas,31,3,0,4.46,13.5,75.8,3.7
8,M08-096,Sistemas,32,3,1,3.38,5.7,89.0,3.05
8,M08-097,Sistemas,29,5,0,3.55,9.4,97.5,3.26
8,M08-098,Industrial,29,2,0,3.68,8.9,83.8,3.07
8,M08-099,Sistemas,28,3,0,3.61,13.8,82.3,3.37
8,M08-100,Civil,30,1,0,3.58,10.3,98.2,3.78
8,M08-101,Civil,35,3,1,3.13,3.7,81.2,2.81
8,M08-102,Sistemas,25,2,0,3.3,10.2,90.1,3.04
8,M08-103,Civil,23,3,1,4.06,7.0,81.5,3.77
8,M08-104,Sistemas,31,3,1,3.75,11.7,75.5,3.21
8,M08-105,Sistemas,24,5,0,3.25,2.5,98.5,2.56
8,M08-106,Electrica,34,2,0,4.0,5.4,91.1,3.4
8,M08-107,Electrica,26,2,0,3.45,12.9,81.6,3.93
8,M08-108,Sistemas,29,4,0,3.98,5.4,85.1,3.08
8,M08-109,Sistemas,31,3,0,3.54,9.1,100.0,3.48
8,M08-110,Industrial,28,4,0,3.6,22.7,71.6,3.75
8,M08-111,Electrica,21,3,0,3.67,9.4,64.7,3.39
8,M08-112,Industrial,36,3,1,3.78,3.0,76.6,2.65
8,M08-113,Industrial,26,4,0,3.68,13.2,91.4,4.63
8,M08-114,Sistemas,26,2,0,3.71,3.4,96.8,2.69
8,M08-115,Sistemas,27,3,1,4.2,0.5,75.4,3.72
8,M08-116,Industrial,28,3,0,4.59,20.1,80.0,4.63
8,M08-117,Sistemas,29,2,0,3.57,5.6,89.1,3.26
8,M08-118,Sistemas,23,3,0,3.3,5.1,82.9,2.82
8,M08-119,Sistemas,21,2,0,4.0,11.2,92.4,3.71
8,M08-120,Electrica,23,1,0,3.3,14.1,88.2,3.72
8,M08-121,Civil,25,1,0,3.86,16.9,76.3,3.51
8,M08-122,Electrica,26,5,0,3.61,8.3,91.5,3.75
8,M08-123,Sistemas,22,6,0,4.03,12.9,98.9,4.33
8,M08-124,Electrica,28,3,1,3.38,2.6,81.9,3.1
8,M08-125,Industrial,21,4,1,3.75,4.5,83.4,2.96
8,M08-126,Sistemas,22,1,1,3.43,2.0,75.7,2.44
8,M08-127,Sistemas,23,5,1,3.71,4.1,82.0,2.55
8,M08-128,Sistemas,28,4,0,3.88,14.0,97.5,4.35
8,M08-129,Sistemas,28,3,0,3.85,8.4,87.0,3.83
8,M08-130,Sistemas,21,3,0,3.23,4.8,89.2,3.33
8,M08-131,Sistemas,24,2,0,3.64,11.2,100.0,3.62
8,M08-132,Sistemas,35,4,1,2.2,0.5,82.8,1.38
8,M08-133,Sistemas,22,4,0,3.33,13.4,71.5,3.76
8,M08-134,Sistemas,21,2,1,3.93,7.0,70.4,2.58
8,M08-135,Sistemas,25,4,0,3.13,6.8,73.4,2.63
8,M08-136,Sistemas,35,4,1,3.95,7.0,84.8,2.88
8,M08-137,Electrica,25,4,0,3.38,4.9,100.0,3.09
8,M08-138,Industrial,23,3,1,3.01,6.1,57.4,2.81
8,M08-139,Industrial,26,2,0,3.68,7.6,94.7,3.71
8,M08-140,Sistemas,28,1,1,3.03,5.3,80.6,2.67
8,M08-141,Sistemas,28,2,1,2.89,4.3,79.8,2.27
8,M08-142,Sistemas,27,2,0,3.31,9.3,82.3,2.68
8,M08-143,Sistemas,34,1,0,3.39,3.6,88.9,3.0
8,M08-144,Sistemas,23,4,0,3.62,11.8,80.7,3.01
8,M08-145,Sistemas,28,3,0,2.98,22.3,100.0,4.33
8,M08-146,Industrial,27,3,0,3.82,9.1,81.6,3.71
8,M08-147,Electrica,27,3,1,2.95,3.8,88.5,2.76
8,M08-148,Sistemas,27,4,1,3.74,4.3,51.1,2.44
8,M08-149,Sistemas,30,4,0,3.49,10.5,88.3,3.69
8,M08-150,Industrial,24,4,1,3.42,0.7,72.8,2.48
8,M08-151,Sistemas,26,3,0,3.32,12.5,95.2,3.38
8,M08-152,Electrica,27,3,0,4.06,16.2,84.8,4.29
8,M08-153,Industrial,22,2,0,2.9,14.6,78.0,3.07
8,M08-154,Sistemas,21,2,0,3.93,6.1,100.0,3.05
8,M08-155,Electrica,29,1,0,4.27,2.4,75.3,3.44
8,M08-156,Sistemas,25,2,0,3.39,5.7,81.1,3.16
8,M08-157,Industrial,30,3,1,2.8,11.0,77.0,2.49
8,M08-158,Civil,30,1,0,3.41,10.7,96.9,3.05
8,M08-159,Civil,28,4,0,3.58,7.0,96.8,2.86
8,M08-160,Sistemas,28,3,0,3.6,8.6,98.4,3.86
8,M08-161,Industrial,35,4,1,3.46,17.6,74.0,3.35
8,M08-162,Industrial,34,1,0,3.21,10.7,95.4,3.05
8,M08-163,Electrica,31,2,1,4.17,7.4,77.5,3.56
8,M08-164,Sistemas,23,2,0,4.12,13.2,95.1,4.32
8,M08-165,Electrica,33,4,0,3.91,13.3,78.4,3.77
8,M08-166,Industrial,28,2,1,4.04,12.8,90.1,3.32
8,M08-167,Electrica,35,3,0,4.03,10.2,74.9,4.2
8,M08-168,Sistemas,22,3,0,3.54,2.9,86.4,3.37
8,M08-169,Electrica,23,4,1,3.48,6.0,84.9,3.2
8,M08-170,Sistemas,28,2,0,4.15,13.5,94.4,4.35
8,M08-171,Electrica,25,4,0,3.27,7.6,79.0,2.48
8,M08-172,Electrica,25,3,0,2.76,10.9,89.1,2.64
8,M08-173,Sistemas,28,3,1,2.58,1.4,81.1,2.82
8,M08-174,Industrial,24,2,0,4.12,3.3,100.0,3.61
8,M08-175,Civil,26,6,1,3.61,6.0,78.6,3.03
8,M08-176,Electrica,25,1,0,3.08,10.1,100.0,3.47
8,M08-177,Sistemas,21,1,0,3.72,8.9,78.5,3.83
8,M08-178,Sistemas,21,2,0,2.91,3.9,65.4,2.4
8,M08-179,Sistemas,24,4,0,3.7,11.9,90.7,3.65
8,M08-180,Civil,24,3,0,3.21,5.8,82.0,3.13
8,M08-181,Electrica,28,3,1,2.9,2.7,91.6,2.59
8,M08-182,Civil,31,3,1,3.46,14.3,79.4,2.94
8,M08-183,Electrica,24,3,0,3.78,11.7,74.6,3.45
8,M08-184,Industrial,30,1,1,2.89,7.3,90.0,3.19
8,M08-185,Civil,30,3,0,3.68,5.7,84.0,3.23
8,M08-186,Sistemas,23,6,0,4.33,3.9,100.0,4.38
8,M08-187,Sistemas,30,3,0,4.23,5.9,84.4,4.11
8,M08-188,Industrial,23,2,0,3.49,8.4,76.4,3.57
8,M08-189,Industrial,28,4,1,4.32,5.1,77.9,3.16
8,M08-190,Electrica,36,6,1,4.06,1.3,81.8,3.05
8,M08-191,Civil,28,3,1,3.21,7.3,81.5,3.51
8,M08-192,Sistemas,26,4,1,2.97,4.0,88.2,2.61
8,M08-193,Industrial,22,1,1,4.2,3.8,79.4,3.55
8,M08-194,Industrial,26,4,1,3.31,4.8,83.4,3.36
8,M08-195,Sistemas,21,3,0,2.9,6.8,77.5,2.99
8,M08-196,Industrial,33,1,0,3.77,6.6,100.0,3.32
8,M08-197,Civil,25,2,1,3.98,2.4,61.5,2.38
8,M08-198,Civil,33,2,1,3.8,8.6,73.7,3.32
8,M08-199,Electrica,35,2,1,3.54,5.6,81.1,3.0
8,M08-200,Industrial,21,5,1,3.78,11.7,82.0,3.13
8,M08-201,Sistemas,23,5,0,3.3,19.8,72.5,3.53
8,M08-202,Sistemas,21,2,0,3.37,6.7,80.4,3.21
8,M08-203,Sistemas,24,5,1,3.95,11.0,89.4,3.61
8,M08-204,Industrial,23,2,1,4.0,12.1,91.4,4.28
8,M08-205,Sistemas,26,3,1,3.28,2.4,62.6,2.67
8,M08-206,Sistemas,31,2,0,4.35,6.7,89.7,3.7
8,M08-207,Electrica,31,3,1,3.82,5.6,86.7,3.4
8,M08-208,Industrial,36,6,1,3.96,6.7,100.0,3.81
8,M08-209,Sistemas,32,5,1,3.44,6.4,96.5,3.57
8,M08-210,Civil,21,4,0,3.32,9.1,91.2,3.33
8,M08-211,Electrica,32,3,0,3.86,9.0,84.3,3.53
8,M08-212,Sistemas,31,4,0,4.42,9.4,86.3,4.02
8,M08-213,Sistemas,26,3,1,3.66,3.0,75.8,3.15
8,M08-214,Sistemas,21,4,0,2.92,15.1,88.1,3.4
8,M08-215,Sistemas,30,1,1,3.88,9.1,84.5,2.91
8,M08-216,Electrica,29,3,1,3.35,4.4,85.1,2.75
8,M08-217,Industrial,25,1,1,3.6,4.9,71.3,3.3
8,M08-218,Sistemas,30,3,1,4.19,1.8,80.1,3.3
8,M08-219,Electrica,23,5,1,3.33,6.6,75.4,3.38
8,M08-220,Sistemas,22,3,1,3.4,7.1,78.0,2.63
8,M08-221,Civil,27,1,0,3.85,6.0,81.1,2.88
8,M08-222,Sistemas,22,1,0,3.67,15.8,78.2,3.7
8,M08-223,Civil,33,2,0,3.18,15.1,89.5,3.49
8,M08-224,Electrica,27,1,0,2.78,12.4,79.8,3.31
8,M08-225,Sistemas,31,3,0,4.53,4.7,82.7,3.08
8,M08-226,Sistemas,30,4,1,3.32,13.2,75.5,2.86
8,M08-227,Industrial,31,5,1,3.61,11.2,83.9,3.14
8,M08-228,Civil,31,4,1,3.73,15.2,81.4,3.01
8,M08-229,Industrial,30,3,0,4.0,3.4,80.2,3.16
8,M08-230,Electrica,28,3,1,3.35,9.6,79.0,3.31
8,M08-231,Sistemas,43,2,1,3.7,15.3,82.8,4.1
8,M08-232,Industrial,27,4,1,3.6,0.5,70.1,2.57
8,M08-233,Civil,31,4,0,3.82,8.8,82.2,3.55
8,M08-234,Sistemas,25,4,1,3.89,4.9,73.9,3.39
8,M08-235,Civil,33,2,0,3.91,10.8,79.3,3.56
8,M08-236,Industrial,36,3,1,3.63,10.9,78.9,3.59
8,M08-237,Civil,25,1,0,3.58,7.6,98.4,3.49
8,M08-238,Civil,30,5,0,4.03,20.9,72.5,4.43
8,M08-239,Electrica,29,2,1,3.83,8.1,76.6,3.21
8,M08-240,Sistemas,27,4,0,4.42,10.2,98.5,4.7
8,M08-241,Sistemas,33,5,0,3.28,12.5,83.5,3.16
8,M08-242,Sistemas,30,5,1,4.54,7.3,80.0,3.75
8,M08-243,Electrica,31,3,1,2.9,4.4,83.4,2.37
8,M08-244,Sistemas,25,1,1,3.1,4.8,86.2,2.14
8,M08-245,Sistemas,26,4,0,3.47,10.9,83.4,3.37
8,M08-246,Sistemas,26,5,0,4.06,6.8,81.5,3.87
8,M08-247,Electrica,30,3,0,3.26,12.8,87.2,4.04
8,M08-248,Sistemas,27,3,0,4.46,3.8,93.6,3.61
8,M08-249,Sistemas,32,3,0,2.99,8.4,93.7,3.15
8,M08-250,Industrial,25,3,0,2.85,5.3,64.1,2.83
8,M08-251,Sistemas,22,1,0,4.22,13.6,90.6,4.5
8,M08-252,Electrica,21,3,0,2.23,11.0,85.7,2.55
8,M08-253,Sistemas,33,1,1,3.66,4.0,73.2,2.86
8,M08-254,Civil,38,2,0,3.85,1.7,82.3,3.38
8,M08-255,Electrica,31,4,1,3.35,7.7,79.0,3.18
8,M08-256,Sistemas,28,3,1,4.18,12.4,73.1,4.32
8,M08-257,Civil,21,6,1,4.32,7.3,81.1,3.85
8,M08-258,Sistemas,25,4,0,3.34,4.4,85.1,2.85
8,M08-259,Industrial,24,2,0,3.26,5.4,91.4,3.07
8,M08-260,Civil,32,3,0,4.14,8.9,80.6,4.23
8,M08-261,Sistemas,31,1,1,3.48,5.4,79.0,2.87
8,M08-262,Sistemas,33,3,0,3.18,5.4,80.6,2.76
8,M08-263,Industrial,25,3,0,4.34,19.5,82.3,4.52
8,M08-264,Sistemas,26,6,0,4.0,8.6,83.2,3.5
8,M08-265,Industrial,21,2,1,4.48,0.5,58.9,2.93
8,M08-266,Sistemas,25,3,0,4.02,7.6,90.6,4.35
8,M08-267,Industrial,33,3,0,3.68,13.7,90.3,3.71
8,M08-268,Electrica,27,2,0,4.21,9.1,81.8,4.03
8,M08-269,Civil,22,6,1,4.3,6.4,96.3,3.58
8,M08-270,Sistemas,30,5,0,3.93,8.7,82.5,4.47
8,M08-271,Electrica,26,4,0,4.54,2.3,68.3,3.17
8,M08-272,Electrica,30,2,0,4.09,1.8,79.5,3.76
8,M08-273,Industrial,32,4,0,3.75,12.3,98.6,3.87
8,M08-274,Sistemas,21,3,0,3.53,19.3,82.2,3.76
8,M08-275,Sistemas,28,3,0,4.65,15.5,70.4,4.42
8,M08-276,Civil,31,5,0,3.85,15.5,94.1,4.38
8,M08-277,Industrial,30,3,0,3.47,8.9,75.2,3.32
8,M08-278,Sistemas,21,4,0,4.01,8.7,92.4,3.86
8,M08-279,Industrial,26,3,1,3.52,4.6,81.1,3.51
8,M08-280,Civil,36,2,1,4.19,0.5,77.4,2.54
8,M08-281,Industrial,34,2,0,3.67,5.5,100.0,3.72
8,M08-282,Industrial,30,2,1,3.94,0.5,82.7,2.62
8,M08-283,Industrial,31,4,0,3.91,6.4,99.1,3.14
8,M08-284,Sistemas,24,3,1,3.82,5.4,78.9,2.94
8,M08-285,Civil,30,3,0,4.29,12.9,74.1,4.28
8,M08-286,Industrial,28,4,0,3.41,5.2,95.0,3.67
8,M08-287,Industrial,32,2,0,3.9,11.4,77.7,3.72
8,M08-288,Civil,21,3,1,4.33,9.2,97.9,4.25
8,M08-289,Civil,28,4,0,3.41,7.4,70.8,2.76
8,M08-290,Electrica,29,3,1,3.28,6.1,62.5,2.8
8,M08-291,Sistemas,26,4,1,3.88,6.1,80.0,2.81
8,M08-292,Industrial,27,1,1,3.75,15.2,76.9,3.11
8,M08-293,Sistemas,27,3,1,2.28,11.0,73.5,2.5
8,M08-294,Industrial,26,2,1,2.96,1.3,77.7,2.14
8,M08-295,Civil,23,1,0,3.04,3.2,79.5,2.35
8,M08-296,Industrial,29,3,1,3.6,8.3,81.6,3.2
8,M08-297,Electrica,29,4,1,3.81,9.7,71.2,3.11
8,M08-298,Industrial,33,4,1,3.14,8.7,79.4,2.78
8,M08-299,Electrica,30,1,0,3.07,12.7,88.0,3.36
8,M08-300,Sistemas,36,3,0,3.24,6.8,81.9,3.29
9,M09-001,Civil,26,4,0,3.4,1.4,98.4,3.35
